STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,COMMENT_TS,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_VALUE,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_EG_USE_PCAP_KG_OE,_T,_T,_T,KG_PS,_Z,_Z,_Z,2011,_Z,NUMBER,2,WB_WDI,P1Y,Energy use (kg of oil equivalent per capita),0,WB_WDI,PU,2309.2224463328107,A,Annual,"Venezuela, RB",Energy use (kg of oil equivalent per capita),Total,All age ranges or no breakdown by age,Total,Kilograms per person,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_EG_USE_PCAP_KG_OE,_T,_T,_T,KG_PS,_Z,_Z,_Z,2011,_Z,NUMBER,2,WB_WDI,P1Y,Energy use (kg of oil equivalent per capita),0,WB_WDI,PU,663.5744401407039,A,Annual,Vietnam,Energy use (kg of oil equivalent per capita),Total,All age ranges or no breakdown by age,Total,Kilograms per person,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,YEM,WB_WDI_EG_USE_PCAP_KG_OE,_T,_T,_T,KG_PS,_Z,_Z,_Z,2011,_Z,NUMBER,2,WB_WDI,P1Y,Energy use (kg of oil equivalent per capita),0,WB_WDI,PU,240.19242862750238,A,Annual,"Yemen, Rep.",Energy use (kg of oil equivalent per capita),Total,All age ranges or no breakdown by age,Total,Kilograms per person,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZMB,WB_WDI_EG_USE_PCAP_KG_OE,_T,_T,_T,KG_PS,_Z,_Z,_Z,2011,_Z,NUMBER,2,WB_WDI,P1Y,Energy use (kg of oil equivalent per capita),0,WB_WDI,PU,646.079173071802,A,Annual,Zambia,Energy use (kg of oil equivalent per capita),Total,All age ranges or no breakdown by age,Total,Kilograms per person,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZWE,WB_WDI_EG_USE_PCAP_KG_OE,_T,_T,_T,KG_PS,_Z,_Z,_Z,2011,_Z,NUMBER,2,WB_WDI,P1Y,Energy use (kg of oil equivalent per capita),0,WB_WDI,PU,444.8069627480297,A,Annual,Zimbabwe,Energy use (kg of oil equivalent per capita),Total,All age ranges or no breakdown by age,Total,Kilograms per person,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFE,WB_WDI_EG_USE_PCAP_KG_OE,_T,_T,_T,KG_PS,_Z,_Z,_Z,2012,_Z,NUMBER,2,WB_WDI,P1Y,Energy use (kg of oil equivalent per capita),0,WB_WDI,PU,610.8042366399064,A,Annual,Eastern & Southern Africa,Energy use (kg of oil equivalent per capita),Total,All age ranges or no breakdown by age,Total,Kilograms per person,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFW,WB_WDI_EG_USE_PCAP_KG_OE,_T,_T,_T,KG_PS,_Z,_Z,_Z,2012,_Z,NUMBER,2,WB_WDI,P1Y,Energy use (kg of oil equivalent per capita),0,WB_WDI,PU,353.413958029407,A,Annual,Western & Central Africa,Energy use (kg of oil equivalent per capita),Total,All age ranges or no breakdown by age,Total,Kilograms per person,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARB,WB_WDI_EG_USE_PCAP_KG_OE,_T,_T,_T,KG_PS,_Z,_Z,_Z,2012,_Z,NUMBER,2,WB_WDI,P1Y,Energy use (kg of oil equivalent per capita),0,WB_WDI,PU,1794.3980112392667,A,Annual,Arab World,Energy use (kg of oil equivalent per capita),Total,All age ranges or no breakdown by age,Total,Kilograms per person,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CEB,WB_WDI_EG_USE_PCAP_KG_OE,_T,_T,_T,KG_PS,_Z,_Z,_Z,2012,_Z,NUMBER,2,WB_WDI,P1Y,Energy use (kg of oil equivalent per capita),0,WB_WDI,PU,2585.095984289275,A,Annual,Central Europe and the Baltics,Energy use (kg of oil equivalent per capita),Total,All age ranges or no breakdown by age,Total,Kilograms per person,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,YEM,WB_WDI_EG_USE_PCAP_KG_OE,_T,_T,_T,KG_PS,_Z,_Z,_Z,2009,_Z,NUMBER,2,WB_WDI,P1Y,Energy use (kg of oil equivalent per capita),0,WB_WDI,PU,311.0805625593558,A,Annual,"Yemen, Rep.",Energy use (kg of oil equivalent per capita),Total,All age ranges or no breakdown by age,Total,Kilograms per person,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZMB,WB_WDI_EG_USE_PCAP_KG_OE,_T,_T,_T,KG_PS,_Z,_Z,_Z,2009,_Z,NUMBER,2,WB_WDI,P1Y,Energy use (kg of oil equivalent per capita),0,WB_WDI,PU,619.9899504826584,A,Annual,Zambia,Energy use (kg of oil equivalent per capita),Total,All age ranges or no breakdown by age,Total,Kilograms per person,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZWE,WB_WDI_EG_USE_PCAP_KG_OE,_T,_T,_T,KG_PS,_Z,_Z,_Z,2009,_Z,NUMBER,2,WB_WDI,P1Y,Energy use (kg of oil equivalent per capita),0,WB_WDI,PU,417.99335833338887,A,Annual,Zimbabwe,Energy use (kg of oil equivalent per capita),Total,All age ranges or no breakdown by age,Total,Kilograms per person,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFE,WB_WDI_EG_USE_PCAP_KG_OE,_T,_T,_T,KG_PS,_Z,_Z,_Z,2010,_Z,NUMBER,2,WB_WDI,P1Y,Energy use (kg of oil equivalent per capita),0,WB_WDI,PU,627.1562395822647,A,Annual,Eastern & Southern Africa,Energy use (kg of oil equivalent per capita),Total,All age ranges or no breakdown by age,Total,Kilograms per person,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFW,WB_WDI_EG_USE_PCAP_KG_OE,_T,_T,_T,KG_PS,_Z,_Z,_Z,2010,_Z,NUMBER,2,WB_WDI,P1Y,Energy use (kg of oil equivalent per capita),0,WB_WDI,PU,336.41297910705055,A,Annual,Western & Central Africa,Energy use (kg of oil equivalent per capita),Total,All age ranges or no breakdown by age,Total,Kilograms per person,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARB,WB_WDI_EG_USE_PCAP_KG_OE,_T,_T,_T,KG_PS,_Z,_Z,_Z,2010,_Z,NUMBER,2,WB_WDI,P1Y,Energy use (kg of oil equivalent per capita),0,WB_WDI,PU,1751.6869925811095,A,Annual,Arab World,Energy use (kg of oil equivalent per capita),Total,All age ranges or no breakdown by age,Total,Kilograms per person,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CEB,WB_WDI_EG_USE_PCAP_KG_OE,_T,_T,_T,KG_PS,_Z,_Z,_Z,2010,_Z,NUMBER,2,WB_WDI,P1Y,Energy use (kg of oil equivalent per capita),0,WB_WDI,PU,2657.481974152509,A,Annual,Central Europe and the Baltics,Energy use (kg of oil equivalent per capita),Total,All age ranges or no breakdown by age,Total,Kilograms per person,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EAR,WB_WDI_EG_USE_PCAP_KG_OE,_T,_T,_T,KG_PS,_Z,_Z,_Z,2010,_Z,NUMBER,2,WB_WDI,P1Y,Energy use (kg of oil equivalent per capita),0,WB_WDI,PU,812.5771943520474,A,Annual,Early-demographic dividend,Energy use (kg of oil equivalent per capita),Total,All age ranges or no breakdown by age,Total,Kilograms per person,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EAS,WB_WDI_EG_USE_PCAP_KG_OE,_T,_T,_T,KG_PS,_Z,_Z,_Z,2010,_Z,NUMBER,2,WB_WDI,P1Y,Energy use (kg of oil equivalent per capita),0,WB_WDI,PU,1856.0985145102438,A,Annual,East Asia & Pacific,Energy use (kg of oil equivalent per capita),Total,All age ranges or no breakdown by age,Total,Kilograms per person,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EAP,WB_WDI_EG_USE_PCAP_KG_OE,_T,_T,_T,KG_PS,_Z,_Z,_Z,2010,_Z,NUMBER,2,WB_WDI,P1Y,Energy use (kg of oil equivalent per capita),0,WB_WDI,PU,1549.1498483793237,A,Annual,East Asia & Pacific (excluding high income),Energy use (kg of oil equivalent per capita),Total,All age ranges or no breakdown by age,Total,Kilograms per person,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_EG_USE_PCAP_KG_OE,_T,_T,_T,KG_PS,_Z,_Z,_Z,2006,_Z,NUMBER,2,WB_WDI,P1Y,Energy use (kg of oil equivalent per capita),0,WB_WDI,PU,515.0750424726715,A,Annual,Vietnam,Energy use (kg of oil equivalent per capita),Total,All age ranges or no breakdown by age,Total,Kilograms per person,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,YEM,WB_WDI_EG_USE_PCAP_KG_OE,_T,_T,_T,KG_PS,_Z,_Z,_Z,2006,_Z,NUMBER,2,WB_WDI,P1Y,Energy use (kg of oil equivalent per capita),0,WB_WDI,PU,299.54292493568363,A,Annual,"Yemen, Rep.",Energy use (kg of oil equivalent per capita),Total,All age ranges or no breakdown by age,Total,Kilograms per person,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZMB,WB_WDI_EG_USE_PCAP_KG_OE,_T,_T,_T,KG_PS,_Z,_Z,_Z,2006,_Z,NUMBER,2,WB_WDI,P1Y,Energy use (kg of oil equivalent per capita),0,WB_WDI,PU,604.4421952629037,A,Annual,Zambia,Energy use (kg of oil equivalent per capita),Total,All age ranges or no breakdown by age,Total,Kilograms per person,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZWE,WB_WDI_EG_USE_PCAP_KG_OE,_T,_T,_T,KG_PS,_Z,_Z,_Z,2006,_Z,NUMBER,2,WB_WDI,P1Y,Energy use (kg of oil equivalent per capita),0,WB_WDI,PU,494.3837663353016,A,Annual,Zimbabwe,Energy use (kg of oil equivalent per capita),Total,All age ranges or no breakdown by age,Total,Kilograms per person,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFE,WB_WDI_EG_USE_PCAP_KG_OE,_T,_T,_T,KG_PS,_Z,_Z,_Z,2007,_Z,NUMBER,2,WB_WDI,P1Y,Energy use (kg of oil equivalent per capita),0,WB_WDI,PU,639.8933437619751,A,Annual,Eastern & Southern Africa,Energy use (kg of oil equivalent per capita),Total,All age ranges or no breakdown by age,Total,Kilograms per person,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFW,WB_WDI_EG_USE_PCAP_KG_OE,_T,_T,_T,KG_PS,_Z,_Z,_Z,2007,_Z,NUMBER,2,WB_WDI,P1Y,Energy use (kg of oil equivalent per capita),0,WB_WDI,PU,300.30246831976757,A,Annual,Western & Central Africa,Energy use (kg of oil equivalent per capita),Total,All age ranges or no breakdown by age,Total,Kilograms per person,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARB,WB_WDI_EG_USE_PCAP_KG_OE,_T,_T,_T,KG_PS,_Z,_Z,_Z,2007,_Z,NUMBER,2,WB_WDI,P1Y,Energy use (kg of oil equivalent per capita),0,WB_WDI,PU,1573.2150738573762,A,Annual,Arab World,Energy use (kg of oil equivalent per capita),Total,All age ranges or no breakdown by age,Total,Kilograms per person,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CSS,WB_WDI_EG_USE_PCAP_KG_OE,_T,_T,_T,KG_PS,_Z,_Z,_Z,2007,_Z,NUMBER,2,WB_WDI,P1Y,Energy use (kg of oil equivalent per capita),0,WB_WDI,PU,5373.670674886371,A,Annual,Caribbean small states,Energy use (kg of oil equivalent per capita),Total,All age ranges or no breakdown by age,Total,Kilograms per person,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CEB,WB_WDI_EG_USE_PCAP_KG_OE,_T,_T,_T,KG_PS,_Z,_Z,_Z,2007,_Z,NUMBER,2,WB_WDI,P1Y,Energy use (kg of oil equivalent per capita),0,WB_WDI,PU,2711.304395226304,A,Annual,Central Europe and the Baltics,Energy use (kg of oil equivalent per capita),Total,All age ranges or no breakdown by age,Total,Kilograms per person,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EAR,WB_WDI_EG_USE_PCAP_KG_OE,_T,_T,_T,KG_PS,_Z,_Z,_Z,2007,_Z,NUMBER,2,WB_WDI,P1Y,Energy use (kg of oil equivalent per capita),0,WB_WDI,PU,766.1461734017413,A,Annual,Early-demographic dividend,Energy use (kg of oil equivalent per capita),Total,All age ranges or no breakdown by age,Total,Kilograms per person,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EAS,WB_WDI_EG_USE_PCAP_KG_OE,_T,_T,_T,KG_PS,_Z,_Z,_Z,2007,_Z,NUMBER,2,WB_WDI,P1Y,Energy use (kg of oil equivalent per capita),0,WB_WDI,PU,1659.9640074544564,A,Annual,East Asia & Pacific,Energy use (kg of oil equivalent per capita),Total,All age ranges or no breakdown by age,Total,Kilograms per person,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_EG_USE_PCAP_KG_OE,_T,_T,_T,KG_PS,_Z,_Z,_Z,2014,_Z,NUMBER,2,WB_WDI,P1Y,Energy use (kg of oil equivalent per capita),0,WB_WDI,PU,2174.611447696494,A,Annual,"Venezuela, RB",Energy use (kg of oil equivalent per capita),Total,All age ranges or no breakdown by age,Total,Kilograms per person,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_EG_USE_PCAP_KG_OE,_T,_T,_T,KG_PS,_Z,_Z,_Z,2014,_Z,NUMBER,2,WB_WDI,P1Y,Energy use (kg of oil equivalent per capita),0,WB_WDI,PU,745.633531778112,A,Annual,Vietnam,Energy use (kg of oil equivalent per capita),Total,All age ranges or no breakdown by age,Total,Kilograms per person,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,YEM,WB_WDI_EG_USE_PCAP_KG_OE,_T,_T,_T,KG_PS,_Z,_Z,_Z,2014,_Z,NUMBER,2,WB_WDI,P1Y,Energy use (kg of oil equivalent per capita),0,WB_WDI,PU,259.81594265121356,A,Annual,"Yemen, Rep.",Energy use (kg of oil equivalent per capita),Total,All age ranges or no breakdown by age,Total,Kilograms per person,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZMB,WB_WDI_EG_USE_PCAP_KG_OE,_T,_T,_T,KG_PS,_Z,_Z,_Z,2014,_Z,NUMBER,2,WB_WDI,P1Y,Energy use (kg of oil equivalent per capita),0,WB_WDI,PU,682.7416276987527,A,Annual,Zambia,Energy use (kg of oil equivalent per capita),Total,All age ranges or no breakdown by age,Total,Kilograms per person,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZWE,WB_WDI_EG_USE_PCAP_KG_OE,_T,_T,_T,KG_PS,_Z,_Z,_Z,2014,_Z,NUMBER,2,WB_WDI,P1Y,Energy use (kg of oil equivalent per capita),0,WB_WDI,PU,460.33201709366745,A,Annual,Zimbabwe,Energy use (kg of oil equivalent per capita),Total,All age ranges or no breakdown by age,Total,Kilograms per person,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFE,WB_WDI_EG_USE_PCAP_KG_OE,_T,_T,_T,KG_PS,_Z,_Z,_Z,2015,_Z,NUMBER,2,WB_WDI,P1Y,Energy use (kg of oil equivalent per capita),0,WB_WDI,PU,608.7628244999114,A,Annual,Eastern & Southern Africa,Energy use (kg of oil equivalent per capita),Total,All age ranges or no breakdown by age,Total,Kilograms per person,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFW,WB_WDI_EG_USE_PCAP_KG_OE,_T,_T,_T,KG_PS,_Z,_Z,_Z,2015,_Z,NUMBER,2,WB_WDI,P1Y,Energy use (kg of oil equivalent per capita),0,WB_WDI,PU,336.9786679050307,A,Annual,Western & Central Africa,Energy use (kg of oil equivalent per capita),Total,All age ranges or no breakdown by age,Total,Kilograms per person,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARB,WB_WDI_EG_USE_PCAP_KG_OE,_T,_T,_T,KG_PS,_Z,_Z,_Z,2015,_Z,NUMBER,2,WB_WDI,P1Y,Energy use (kg of oil equivalent per capita),0,WB_WDI,PU,1838.0804103007547,A,Annual,Arab World,Energy use (kg of oil equivalent per capita),Total,All age ranges or no breakdown by age,Total,Kilograms per person,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_EG_USE_PCAP_KG_OE,_T,_T,_T,KG_PS,_Z,_Z,_Z,2013,_Z,NUMBER,2,WB_WDI,P1Y,Energy use (kg of oil equivalent per capita),0,WB_WDI,PU,2529.691238437921,A,Annual,"Venezuela, RB",Energy use (kg of oil equivalent per capita),Total,All age ranges or no breakdown by age,Total,Kilograms per person,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_EG_USE_PCAP_KG_OE,_T,_T,_T,KG_PS,_Z,_Z,_Z,2013,_Z,NUMBER,2,WB_WDI,P1Y,Energy use (kg of oil equivalent per capita),0,WB_WDI,PU,674.6781651072752,A,Annual,Vietnam,Energy use (kg of oil equivalent per capita),Total,All age ranges or no breakdown by age,Total,Kilograms per person,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,YEM,WB_WDI_EG_USE_PCAP_KG_OE,_T,_T,_T,KG_PS,_Z,_Z,_Z,2013,_Z,NUMBER,2,WB_WDI,P1Y,Energy use (kg of oil equivalent per capita),0,WB_WDI,PU,281.9531823120384,A,Annual,"Yemen, Rep.",Energy use (kg of oil equivalent per capita),Total,All age ranges or no breakdown by age,Total,Kilograms per person,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZMB,WB_WDI_EG_USE_PCAP_KG_OE,_T,_T,_T,KG_PS,_Z,_Z,_Z,2013,_Z,NUMBER,2,WB_WDI,P1Y,Energy use (kg of oil equivalent per capita),0,WB_WDI,PU,671.7125307087923,A,Annual,Zambia,Energy use (kg of oil equivalent per capita),Total,All age ranges or no breakdown by age,Total,Kilograms per person,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZWE,WB_WDI_EG_USE_PCAP_KG_OE,_T,_T,_T,KG_PS,_Z,_Z,_Z,2013,_Z,NUMBER,2,WB_WDI,P1Y,Energy use (kg of oil equivalent per capita),0,WB_WDI,PU,462.8652830722856,A,Annual,Zimbabwe,Energy use (kg of oil equivalent per capita),Total,All age ranges or no breakdown by age,Total,Kilograms per person,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFE,WB_WDI_EG_USE_PCAP_KG_OE,_T,_T,_T,KG_PS,_Z,_Z,_Z,2014,_Z,NUMBER,2,WB_WDI,P1Y,Energy use (kg of oil equivalent per capita),0,WB_WDI,PU,620.9486524360339,A,Annual,Eastern & Southern Africa,Energy use (kg of oil equivalent per capita),Total,All age ranges or no breakdown by age,Total,Kilograms per person,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFW,WB_WDI_EG_USE_PCAP_KG_OE,_T,_T,_T,KG_PS,_Z,_Z,_Z,2014,_Z,NUMBER,2,WB_WDI,P1Y,Energy use (kg of oil equivalent per capita),0,WB_WDI,PU,354.759851343277,A,Annual,Western & Central Africa,Energy use (kg of oil equivalent per capita),Total,All age ranges or no breakdown by age,Total,Kilograms per person,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARB,WB_WDI_EG_USE_PCAP_KG_OE,_T,_T,_T,KG_PS,_Z,_Z,_Z,2014,_Z,NUMBER,2,WB_WDI,P1Y,Energy use (kg of oil equivalent per capita),0,WB_WDI,PU,1834.7635358316033,A,Annual,Arab World,Energy use (kg of oil equivalent per capita),Total,All age ranges or no breakdown by age,Total,Kilograms per person,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZWE,WB_WDI_EG_USE_PCAP_KG_OE,_T,_T,_T,KG_PS,_Z,_Z,_Z,2010,_Z,NUMBER,2,WB_WDI,P1Y,Energy use (kg of oil equivalent per capita),0,WB_WDI,PU,420.0285764656429,A,Annual,Zimbabwe,Energy use (kg of oil equivalent per capita),Total,All age ranges or no breakdown by age,Total,Kilograms per person,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFE,WB_WDI_EG_USE_PCAP_KG_OE,_T,_T,_T,KG_PS,_Z,_Z,_Z,2011,_Z,NUMBER,2,WB_WDI,P1Y,Energy use (kg of oil equivalent per capita),0,WB_WDI,PU,635.0468101448131,A,Annual,Eastern & Southern Africa,Energy use (kg of oil equivalent per capita),Total,All age ranges or no breakdown by age,Total,Kilograms per person,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFW,WB_WDI_EG_USE_PCAP_KG_OE,_T,_T,_T,KG_PS,_Z,_Z,_Z,2011,_Z,NUMBER,2,WB_WDI,P1Y,Energy use (kg of oil equivalent per capita),0,WB_WDI,PU,359.06439284487595,A,Annual,Western & Central Africa,Energy use (kg of oil equivalent per capita),Total,All age ranges or no breakdown by age,Total,Kilograms per person,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
