STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,COMMENT_TS,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_VALUE,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SLV,WB_WDI_EG_USE_ELEC_KH_PC,_T,_T,_T,KWH,_Z,_Z,_Z,2011,_Z,NUMBER,2,WB_WDI,P1Y,Electric power consumption (kWh per capita),0,WB_WDI,PU,898.0108296592173,A,Annual,El Salvador,Electric power consumption (kWh per capita),Total,All age ranges or no breakdown by age,Total,Kilowatt hour (KWh),Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GNQ,WB_WDI_EG_USE_ELEC_KH_PC,_T,_T,_T,KWH,_Z,_Z,_Z,2011,_Z,NUMBER,2,WB_WDI,P1Y,Electric power consumption (kWh per capita),0,WB_WDI,PU,285.86728510631445,A,Annual,Equatorial Guinea,Electric power consumption (kWh per capita),Total,All age ranges or no breakdown by age,Total,Kilowatt hour (KWh),Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ERI,WB_WDI_EG_USE_ELEC_KH_PC,_T,_T,_T,KWH,_Z,_Z,_Z,2011,_Z,NUMBER,2,WB_WDI,P1Y,Electric power consumption (kWh per capita),0,WB_WDI,PU,94.38099573618011,A,Annual,Eritrea,Electric power consumption (kWh per capita),Total,All age ranges or no breakdown by age,Total,Kilowatt hour (KWh),Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EST,WB_WDI_EG_USE_ELEC_KH_PC,_T,_T,_T,KWH,_Z,_Z,_Z,2011,_Z,NUMBER,2,WB_WDI,P1Y,Electric power consumption (kWh per capita),0,WB_WDI,PU,6314.414447669536,A,Annual,Estonia,Electric power consumption (kWh per capita),Total,All age ranges or no breakdown by age,Total,Kilowatt hour (KWh),Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SWZ,WB_WDI_EG_USE_ELEC_KH_PC,_T,_T,_T,KWH,_Z,_Z,_Z,2011,_Z,NUMBER,2,WB_WDI,P1Y,Electric power consumption (kWh per capita),0,WB_WDI,PU,1082.4514932015784,A,Annual,Eswatini,Electric power consumption (kWh per capita),Total,All age ranges or no breakdown by age,Total,Kilowatt hour (KWh),Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ETH,WB_WDI_EG_USE_ELEC_KH_PC,_T,_T,_T,KWH,_Z,_Z,_Z,2011,_Z,NUMBER,2,WB_WDI,P1Y,Electric power consumption (kWh per capita),0,WB_WDI,PU,47.82610235945326,A,Annual,Ethiopia,Electric power consumption (kWh per capita),Total,All age ranges or no breakdown by age,Total,Kilowatt hour (KWh),Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FIN,WB_WDI_EG_USE_ELEC_KH_PC,_T,_T,_T,KWH,_Z,_Z,_Z,2011,_Z,NUMBER,2,WB_WDI,P1Y,Electric power consumption (kWh per capita),0,WB_WDI,PU,15711.901700582303,A,Annual,Finland,Electric power consumption (kWh per capita),Total,All age ranges or no breakdown by age,Total,Kilowatt hour (KWh),Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FRA,WB_WDI_EG_USE_ELEC_KH_PC,_T,_T,_T,KWH,_Z,_Z,_Z,2011,_Z,NUMBER,2,WB_WDI,P1Y,Electric power consumption (kWh per capita),0,WB_WDI,PU,7350.228027406447,A,Annual,France,Electric power consumption (kWh per capita),Total,All age ranges or no breakdown by age,Total,Kilowatt hour (KWh),Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NIC,WB_WDI_EG_USE_ELEC_KH_PC,_T,_T,_T,KWH,_Z,_Z,_Z,2014,_Z,NUMBER,2,WB_WDI,P1Y,Electric power consumption (kWh per capita),0,WB_WDI,PU,555.5104993132769,A,Annual,Nicaragua,Electric power consumption (kWh per capita),Total,All age ranges or no breakdown by age,Total,Kilowatt hour (KWh),Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NER,WB_WDI_EG_USE_ELEC_KH_PC,_T,_T,_T,KWH,_Z,_Z,_Z,2014,_Z,NUMBER,2,WB_WDI,P1Y,Electric power consumption (kWh per capita),0,WB_WDI,PU,51.25960994090886,A,Annual,Niger,Electric power consumption (kWh per capita),Total,All age ranges or no breakdown by age,Total,Kilowatt hour (KWh),Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NGA,WB_WDI_EG_USE_ELEC_KH_PC,_T,_T,_T,KWH,_Z,_Z,_Z,2014,_Z,NUMBER,2,WB_WDI,P1Y,Electric power consumption (kWh per capita),0,WB_WDI,PU,187.86218157520258,A,Annual,Nigeria,Electric power consumption (kWh per capita),Total,All age ranges or no breakdown by age,Total,Kilowatt hour (KWh),Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MKD,WB_WDI_EG_USE_ELEC_KH_PC,_T,_T,_T,KWH,_Z,_Z,_Z,2014,_Z,NUMBER,2,WB_WDI,P1Y,Electric power consumption (kWh per capita),0,WB_WDI,PU,3788.6748607733693,A,Annual,North Macedonia,Electric power consumption (kWh per capita),Total,All age ranges or no breakdown by age,Total,Kilowatt hour (KWh),Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NOR,WB_WDI_EG_USE_ELEC_KH_PC,_T,_T,_T,KWH,_Z,_Z,_Z,2014,_Z,NUMBER,2,WB_WDI,P1Y,Electric power consumption (kWh per capita),0,WB_WDI,PU,23121.400785481364,A,Annual,Norway,Electric power consumption (kWh per capita),Total,All age ranges or no breakdown by age,Total,Kilowatt hour (KWh),Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,OMN,WB_WDI_EG_USE_ELEC_KH_PC,_T,_T,_T,KWH,_Z,_Z,_Z,2014,_Z,NUMBER,2,WB_WDI,P1Y,Electric power consumption (kWh per capita),0,WB_WDI,PU,6485.7952863241635,A,Annual,Oman,Electric power consumption (kWh per capita),Total,All age ranges or no breakdown by age,Total,Kilowatt hour (KWh),Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PAK,WB_WDI_EG_USE_ELEC_KH_PC,_T,_T,_T,KWH,_Z,_Z,_Z,2014,_Z,NUMBER,2,WB_WDI,P1Y,Electric power consumption (kWh per capita),0,WB_WDI,PU,419.126539339922,A,Annual,Pakistan,Electric power consumption (kWh per capita),Total,All age ranges or no breakdown by age,Total,Kilowatt hour (KWh),Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PAN,WB_WDI_EG_USE_ELEC_KH_PC,_T,_T,_T,KWH,_Z,_Z,_Z,2014,_Z,NUMBER,2,WB_WDI,P1Y,Electric power consumption (kWh per capita),0,WB_WDI,PU,2073.68719362627,A,Annual,Panama,Electric power consumption (kWh per capita),Total,All age ranges or no breakdown by age,Total,Kilowatt hour (KWh),Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PRY,WB_WDI_EG_USE_ELEC_KH_PC,_T,_T,_T,KWH,_Z,_Z,_Z,2014,_Z,NUMBER,2,WB_WDI,P1Y,Electric power consumption (kWh per capita),0,WB_WDI,PU,1726.577647969599,A,Annual,Paraguay,Electric power consumption (kWh per capita),Total,All age ranges or no breakdown by age,Total,Kilowatt hour (KWh),Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KHM,WB_WDI_EG_USE_ELEC_KH_PC,_T,_T,_T,KWH,_Z,_Z,_Z,2010,_Z,NUMBER,2,WB_WDI,P1Y,Electric power consumption (kWh per capita),0,WB_WDI,PU,157.02662059816868,A,Annual,Cambodia,Electric power consumption (kWh per capita),Total,All age ranges or no breakdown by age,Total,Kilowatt hour (KWh),Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CMR,WB_WDI_EG_USE_ELEC_KH_PC,_T,_T,_T,KWH,_Z,_Z,_Z,2010,_Z,NUMBER,2,WB_WDI,P1Y,Electric power consumption (kWh per capita),0,WB_WDI,PU,270.48922857997326,A,Annual,Cameroon,Electric power consumption (kWh per capita),Total,All age ranges or no breakdown by age,Total,Kilowatt hour (KWh),Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CAN,WB_WDI_EG_USE_ELEC_KH_PC,_T,_T,_T,KWH,_Z,_Z,_Z,2010,_Z,NUMBER,2,WB_WDI,P1Y,Electric power consumption (kWh per capita),0,WB_WDI,PU,16236.475656490453,A,Annual,Canada,Electric power consumption (kWh per capita),Total,All age ranges or no breakdown by age,Total,Kilowatt hour (KWh),Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TCD,WB_WDI_EG_USE_ELEC_KH_PC,_T,_T,_T,KWH,_Z,_Z,_Z,2010,_Z,NUMBER,2,WB_WDI,P1Y,Electric power consumption (kWh per capita),0,WB_WDI,PU,5.441591218733693,A,Annual,Chad,Electric power consumption (kWh per capita),Total,All age ranges or no breakdown by age,Total,Kilowatt hour (KWh),Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CHL,WB_WDI_EG_USE_ELEC_KH_PC,_T,_T,_T,KWH,_Z,_Z,_Z,2010,_Z,NUMBER,2,WB_WDI,P1Y,Electric power consumption (kWh per capita),0,WB_WDI,PU,3284.062405857848,A,Annual,Chile,Electric power consumption (kWh per capita),Total,All age ranges or no breakdown by age,Total,Kilowatt hour (KWh),Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CHN,WB_WDI_EG_USE_ELEC_KH_PC,_T,_T,_T,KWH,_Z,_Z,_Z,2010,_Z,NUMBER,2,WB_WDI,P1Y,Electric power consumption (kWh per capita),0,WB_WDI,PU,2943.58995443689,A,Annual,China,Electric power consumption (kWh per capita),Total,All age ranges or no breakdown by age,Total,Kilowatt hour (KWh),Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,COL,WB_WDI_EG_USE_ELEC_KH_PC,_T,_T,_T,KWH,_Z,_Z,_Z,2010,_Z,NUMBER,2,WB_WDI,P1Y,Electric power consumption (kWh per capita),0,WB_WDI,PU,1132.3589963034633,A,Annual,Colombia,Electric power consumption (kWh per capita),Total,All age ranges or no breakdown by age,Total,Kilowatt hour (KWh),Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,JOR,WB_WDI_EG_USE_ELEC_KH_PC,_T,_T,_T,KWH,_Z,_Z,_Z,2018,_Z,NUMBER,2,WB_WDI,P1Y,Electric power consumption (kWh per capita),0,WB_WDI,PU,1759.5547291390635,A,Annual,Jordan,Electric power consumption (kWh per capita),Total,All age ranges or no breakdown by age,Total,Kilowatt hour (KWh),Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KAZ,WB_WDI_EG_USE_ELEC_KH_PC,_T,_T,_T,KWH,_Z,_Z,_Z,2018,_Z,NUMBER,2,WB_WDI,P1Y,Electric power consumption (kWh per capita),0,WB_WDI,PU,5152.77064946851,A,Annual,Kazakhstan,Electric power consumption (kWh per capita),Total,All age ranges or no breakdown by age,Total,Kilowatt hour (KWh),Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KEN,WB_WDI_EG_USE_ELEC_KH_PC,_T,_T,_T,KWH,_Z,_Z,_Z,2018,_Z,NUMBER,2,WB_WDI,P1Y,Electric power consumption (kWh per capita),0,WB_WDI,PU,178.14211043866757,A,Annual,Kenya,Electric power consumption (kWh per capita),Total,All age ranges or no breakdown by age,Total,Kilowatt hour (KWh),Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PRK,WB_WDI_EG_USE_ELEC_KH_PC,_T,_T,_T,KWH,_Z,_Z,_Z,2018,_Z,NUMBER,2,WB_WDI,P1Y,Electric power consumption (kWh per capita),0,WB_WDI,PU,800.5430689201677,A,Annual,"Korea, Dem. People's Rep.",Electric power consumption (kWh per capita),Total,All age ranges or no breakdown by age,Total,Kilowatt hour (KWh),Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KOR,WB_WDI_EG_USE_ELEC_KH_PC,_T,_T,_T,KWH,_Z,_Z,_Z,2018,_Z,NUMBER,2,WB_WDI,P1Y,Electric power consumption (kWh per capita),0,WB_WDI,PU,11161.817439460861,A,Annual,"Korea, Rep.",Electric power consumption (kWh per capita),Total,All age ranges or no breakdown by age,Total,Kilowatt hour (KWh),Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KWT,WB_WDI_EG_USE_ELEC_KH_PC,_T,_T,_T,KWH,_Z,_Z,_Z,2018,_Z,NUMBER,2,WB_WDI,P1Y,Electric power consumption (kWh per capita),0,WB_WDI,PU,15618.07927114859,A,Annual,Kuwait,Electric power consumption (kWh per capita),Total,All age ranges or no breakdown by age,Total,Kilowatt hour (KWh),Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KGZ,WB_WDI_EG_USE_ELEC_KH_PC,_T,_T,_T,KWH,_Z,_Z,_Z,2018,_Z,NUMBER,2,WB_WDI,P1Y,Electric power consumption (kWh per capita),0,WB_WDI,PU,1855.3465902575063,A,Annual,Kyrgyz Republic,Electric power consumption (kWh per capita),Total,All age ranges or no breakdown by age,Total,Kilowatt hour (KWh),Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LAO,WB_WDI_EG_USE_ELEC_KH_PC,_T,_T,_T,KWH,_Z,_Z,_Z,2018,_Z,NUMBER,2,WB_WDI,P1Y,Electric power consumption (kWh per capita),0,WB_WDI,PU,841.1843640156593,A,Annual,Lao PDR,Electric power consumption (kWh per capita),Total,All age ranges or no breakdown by age,Total,Kilowatt hour (KWh),Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LVA,WB_WDI_EG_USE_ELEC_KH_PC,_T,_T,_T,KWH,_Z,_Z,_Z,2018,_Z,NUMBER,2,WB_WDI,P1Y,Electric power consumption (kWh per capita),0,WB_WDI,PU,3728.2570229776866,A,Annual,Latvia,Electric power consumption (kWh per capita),Total,All age ranges or no breakdown by age,Total,Kilowatt hour (KWh),Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZAF,WB_WDI_EG_USE_ELEC_KH_PC,_T,_T,_T,KWH,_Z,_Z,_Z,2014,_Z,NUMBER,2,WB_WDI,P1Y,Electric power consumption (kWh per capita),0,WB_WDI,PU,4118.709726251923,A,Annual,South Africa,Electric power consumption (kWh per capita),Total,All age ranges or no breakdown by age,Total,Kilowatt hour (KWh),Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SSD,WB_WDI_EG_USE_ELEC_KH_PC,_T,_T,_T,KWH,_Z,_Z,_Z,2014,_Z,NUMBER,2,WB_WDI,P1Y,Electric power consumption (kWh per capita),0,WB_WDI,PU,40.231158266617406,A,Annual,South Sudan,Electric power consumption (kWh per capita),Total,All age ranges or no breakdown by age,Total,Kilowatt hour (KWh),Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ESP,WB_WDI_EG_USE_ELEC_KH_PC,_T,_T,_T,KWH,_Z,_Z,_Z,2014,_Z,NUMBER,2,WB_WDI,P1Y,Electric power consumption (kWh per capita),0,WB_WDI,PU,5358.288256020412,A,Annual,Spain,Electric power consumption (kWh per capita),Total,All age ranges or no breakdown by age,Total,Kilowatt hour (KWh),Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LKA,WB_WDI_EG_USE_ELEC_KH_PC,_T,_T,_T,KWH,_Z,_Z,_Z,2014,_Z,NUMBER,2,WB_WDI,P1Y,Electric power consumption (kWh per capita),0,WB_WDI,PU,531.0905765713736,A,Annual,Sri Lanka,Electric power consumption (kWh per capita),Total,All age ranges or no breakdown by age,Total,Kilowatt hour (KWh),Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SDN,WB_WDI_EG_USE_ELEC_KH_PC,_T,_T,_T,KWH,_Z,_Z,_Z,2014,_Z,NUMBER,2,WB_WDI,P1Y,Electric power consumption (kWh per capita),0,WB_WDI,PU,237.0482605324975,A,Annual,Sudan,Electric power consumption (kWh per capita),Total,All age ranges or no breakdown by age,Total,Kilowatt hour (KWh),Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SUR,WB_WDI_EG_USE_ELEC_KH_PC,_T,_T,_T,KWH,_Z,_Z,_Z,2014,_Z,NUMBER,2,WB_WDI,P1Y,Electric power consumption (kWh per capita),0,WB_WDI,PU,3184.0214956211016,A,Annual,Suriname,Electric power consumption (kWh per capita),Total,All age ranges or no breakdown by age,Total,Kilowatt hour (KWh),Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SWE,WB_WDI_EG_USE_ELEC_KH_PC,_T,_T,_T,KWH,_Z,_Z,_Z,2014,_Z,NUMBER,2,WB_WDI,P1Y,Electric power consumption (kWh per capita),0,WB_WDI,PU,13480.14822439102,A,Annual,Sweden,Electric power consumption (kWh per capita),Total,All age ranges or no breakdown by age,Total,Kilowatt hour (KWh),Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BRA,WB_WDI_EG_USE_ELEC_KH_PC,_T,_T,_T,KWH,_Z,_Z,_Z,2016,_Z,NUMBER,2,WB_WDI,P1Y,Electric power consumption (kWh per capita),0,WB_WDI,PU,2592.613373038193,A,Annual,Brazil,Electric power consumption (kWh per capita),Total,All age ranges or no breakdown by age,Total,Kilowatt hour (KWh),Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BRN,WB_WDI_EG_USE_ELEC_KH_PC,_T,_T,_T,KWH,_Z,_Z,_Z,2016,_Z,NUMBER,2,WB_WDI,P1Y,Electric power consumption (kWh per capita),0,WB_WDI,PU,9420.811855067312,A,Annual,Brunei Darussalam,Electric power consumption (kWh per capita),Total,All age ranges or no breakdown by age,Total,Kilowatt hour (KWh),Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BGR,WB_WDI_EG_USE_ELEC_KH_PC,_T,_T,_T,KWH,_Z,_Z,_Z,2016,_Z,NUMBER,2,WB_WDI,P1Y,Electric power consumption (kWh per capita),0,WB_WDI,PU,5124.642830671096,A,Annual,Bulgaria,Electric power consumption (kWh per capita),Total,All age ranges or no breakdown by age,Total,Kilowatt hour (KWh),Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BFA,WB_WDI_EG_USE_ELEC_KH_PC,_T,_T,_T,KWH,_Z,_Z,_Z,2016,_Z,NUMBER,2,WB_WDI,P1Y,Electric power consumption (kWh per capita),0,WB_WDI,PU,108.61213551318923,A,Annual,Burkina Faso,Electric power consumption (kWh per capita),Total,All age ranges or no breakdown by age,Total,Kilowatt hour (KWh),Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KHM,WB_WDI_EG_USE_ELEC_KH_PC,_T,_T,_T,KWH,_Z,_Z,_Z,2016,_Z,NUMBER,2,WB_WDI,P1Y,Electric power consumption (kWh per capita),0,WB_WDI,PU,407.37275294470004,A,Annual,Cambodia,Electric power consumption (kWh per capita),Total,All age ranges or no breakdown by age,Total,Kilowatt hour (KWh),Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CMR,WB_WDI_EG_USE_ELEC_KH_PC,_T,_T,_T,KWH,_Z,_Z,_Z,2016,_Z,NUMBER,2,WB_WDI,P1Y,Electric power consumption (kWh per capita),0,WB_WDI,PU,251.426601872478,A,Annual,Cameroon,Electric power consumption (kWh per capita),Total,All age ranges or no breakdown by age,Total,Kilowatt hour (KWh),Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CAN,WB_WDI_EG_USE_ELEC_KH_PC,_T,_T,_T,KWH,_Z,_Z,_Z,2016,_Z,NUMBER,2,WB_WDI,P1Y,Electric power consumption (kWh per capita),0,WB_WDI,PU,15759.605235031744,A,Annual,Canada,Electric power consumption (kWh per capita),Total,All age ranges or no breakdown by age,Total,Kilowatt hour (KWh),Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,USA,WB_WDI_EG_USE_ELEC_KH_PC,_T,_T,_T,KWH,_Z,_Z,_Z,2016,_Z,NUMBER,2,WB_WDI,P1Y,Electric power consumption (kWh per capita),0,WB_WDI,PU,12806.197710188524,A,Annual,United States,Electric power consumption (kWh per capita),Total,All age ranges or no breakdown by age,Total,Kilowatt hour (KWh),Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,URY,WB_WDI_EG_USE_ELEC_KH_PC,_T,_T,_T,KWH,_Z,_Z,_Z,2016,_Z,NUMBER,2,WB_WDI,P1Y,Electric power consumption (kWh per capita),0,WB_WDI,PU,3408.7112562043485,A,Annual,Uruguay,Electric power consumption (kWh per capita),Total,All age ranges or no breakdown by age,Total,Kilowatt hour (KWh),Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,UZB,WB_WDI_EG_USE_ELEC_KH_PC,_T,_T,_T,KWH,_Z,_Z,_Z,2016,_Z,NUMBER,2,WB_WDI,P1Y,Electric power consumption (kWh per capita),0,WB_WDI,PU,1538.1065834119877,A,Annual,Uzbekistan,Electric power consumption (kWh per capita),Total,All age ranges or no breakdown by age,Total,Kilowatt hour (KWh),Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
